,label,predictions,scores
11889,False,True,0.6608
11890,False,True,0.9343
11891,False,True,0.9244
11892,False,True,0.7823
11893,False,True,0.7868
11894,False,True,0.8663
11895,False,True,0.8511
11896,False,True,0.7159
11897,False,True,0.7284
11898,False,True,0.8646
11899,False,True,0.9249
11900,False,True,0.7626
11901,False,True,0.6726
11902,False,True,0.5831
11903,False,True,0.921
11904,False,False,0.4955
11905,False,True,0.9286
11906,False,True,0.5
11907,False,True,0.735
11908,False,False,0.4323
11909,False,True,0.5
11910,False,True,0.5
11911,False,True,0.5
11912,False,True,0.9675
11913,False,True,0.5
11914,False,True,0.9446
11915,False,True,0.8391
11916,False,True,0.731
11917,False,True,0.7895
11918,False,True,0.7659
11919,False,False,0.3968
11920,False,True,0.921
11921,False,True,0.5
11922,False,True,0.5
11923,False,True,0.8544
11924,False,True,0.944
11925,False,True,0.9577
11926,False,True,0.5
11927,False,True,0.9732
11928,False,True,0.8852
11929,False,True,0.8821
11930,False,True,0.5
11931,False,True,0.7495
11932,False,False,0.2784
11933,False,True,0.6381
11934,False,True,0.8749
11935,False,True,0.7123
11936,False,True,0.7812
11937,False,True,0.6789
11938,False,True,0.7626
11939,False,True,0.5
11940,False,False,0.3881
11941,False,False,0.332
11942,False,False,0.4158
11943,False,False,0.4488
11944,False,True,0.5164
11945,False,True,0.5367
11946,False,True,0.9743
11947,False,True,0.5
11948,False,True,0.7196
11949,False,True,0.9209
11950,False,True,0.8408
11951,False,True,0.5797
11952,False,True,0.6198
11953,False,False,0.2433
11954,False,True,0.7699
11955,False,True,0.6495
11956,False,True,0.5
11957,False,True,0.7789
11958,False,True,0.5
11959,False,True,0.955
11960,False,True,0.8845
11961,False,True,0.5316
11962,False,True,0.8089
11963,False,True,0.7825
11964,False,False,0.4284
11965,False,True,0.5
11966,False,True,0.5885
11967,False,True,0.8109
11968,False,True,0.5694
11969,False,True,0.9621
11970,False,True,0.5
11971,False,True,0.5
11972,False,True,0.9696
11973,False,True,0.5
11974,False,False,0.1199
11975,False,True,0.9286
11976,False,True,0.5
11977,False,True,0.5
11978,False,True,0.873
11979,False,True,0.8831
11980,False,True,0.5
11981,False,True,0.9359
11982,False,True,0.8274
11983,False,True,0.5055
11984,False,True,0.9396
11985,False,True,0.5774
11986,False,False,0.0736
11987,False,True,0.5
11988,False,True,0.727
11989,False,True,0.7826
11990,False,True,0.9241
11991,False,True,0.889
11992,False,True,0.6355
11993,False,True,0.7843
11994,False,True,0.6087
11995,False,True,0.5
11996,False,True,0.7671
11997,False,True,0.8122
11998,False,True,0.6363
11999,False,True,0.5
12000,False,False,0.1489
12001,False,True,0.5
12002,False,True,0.6181
12003,False,False,0.4046
12004,False,False,0.4731
12005,False,True,0.5
12006,False,True,0.6894
12007,False,True,0.8451
12008,False,True,0.5
12009,False,True,0.5
12010,False,True,0.8552
12011,False,True,0.9209
12012,False,True,0.7534
12013,False,True,0.8784
12014,False,True,0.6711
12015,False,True,0.8256
12016,False,True,0.9534
12017,False,True,0.8865
12018,False,True,0.9337
12019,False,True,0.8253
12020,False,True,0.9172
12021,False,True,0.873
12022,False,True,0.8044
12023,False,True,0.7718
12024,False,True,0.8116
12025,False,True,0.5
12026,False,False,0.4247
12027,False,True,0.5
12028,False,True,0.9089
12029,False,True,0.5
12030,False,True,0.7054
12031,False,True,0.5
12032,False,True,0.8913
12033,False,True,0.8159
12034,False,True,0.7936
12035,False,True,0.5
12036,False,True,0.9118
12037,False,True,0.8622
12038,False,True,0.887
12039,False,True,0.9179
12040,False,True,0.8254
12041,False,True,0.5
12042,False,True,0.8697
12043,False,True,0.862
12044,False,True,0.8499
12045,False,True,0.8499
12046,False,True,0.775
12047,False,True,0.5
12048,False,True,0.5
12049,False,True,0.946
12050,False,True,0.5
12051,False,True,0.8691
12052,False,True,0.5
12053,False,True,0.7748
12054,False,True,0.9137
12055,False,True,0.5
12056,False,True,0.8456
12057,False,True,0.5
12058,False,True,0.7807
12059,False,True,0.585
12060,False,True,0.5
12061,False,True,0.6418
12062,False,True,0.7174
12063,False,True,0.5
12064,False,False,0.3
12065,False,True,0.8844
12066,False,True,0.6715
12067,False,True,0.8323
12068,False,True,0.7877
12069,False,False,0.4736
12070,False,True,0.5926
12071,False,True,0.5167
12072,False,True,0.5
12073,False,True,0.5
12074,False,True,0.8964
12075,False,True,0.5
12076,False,False,0.4289
12077,False,True,0.8413
12078,False,True,0.5
12079,False,True,0.8974
12080,False,False,0.4556
12081,False,True,0.9549
12082,False,True,0.5
12083,False,True,0.5
12084,False,True,0.5
12085,False,True,0.5
12086,False,True,0.7659
12087,False,True,0.9164
12088,False,True,0.7938
12089,False,True,0.9436
12090,False,True,0.5
12091,False,True,0.9635
12092,False,True,0.5
12093,False,True,0.9459
12094,False,True,0.5125
12095,False,True,0.95
12096,False,True,0.8984
12097,False,True,0.8354
12098,False,True,0.6834
12099,False,True,0.6319
12100,False,True,0.7795
12101,False,True,0.6398
12102,False,True,0.7373
12103,False,True,0.665
12104,False,True,0.5
12105,False,True,0.5
12106,False,True,0.5
12107,False,False,0.4843
12108,False,True,0.8088
12109,False,False,0.4521
12110,False,True,0.7115
12111,False,True,0.5
12112,False,True,0.8516
12113,False,True,0.857
12114,False,True,0.9133
12115,False,True,0.7519
12116,False,True,0.9004
12117,False,True,0.9603
12118,False,True,0.9182
12119,False,True,0.5
12120,False,True,0.7031
12121,False,True,0.8414
12122,False,True,0.868
12123,False,False,0.4681
12124,False,True,0.7781
12125,False,True,0.9169
12126,False,True,0.9226
12127,False,True,0.9744
12128,False,True,0.867
12129,False,True,0.9072
12130,False,True,0.5454
12131,False,True,0.5104
12132,False,True,0.867
12133,False,True,0.8526
12134,False,True,0.5
12135,False,True,0.9408
12136,False,True,0.8327
12137,False,True,0.8456
12138,False,False,0.4458
12139,False,True,0.9282
12140,False,True,0.7154
12141,False,True,0.867
12142,False,True,0.9714
12143,False,True,0.5
12144,False,True,0.7894
12145,False,True,0.5
12146,False,True,0.9287
12147,False,True,0.7042
12148,False,False,0.0189
12149,False,True,0.5
12150,False,True,0.516
12151,False,True,0.6715
12152,False,True,0.8053
12153,False,False,0.4408
12154,False,True,0.7515
12155,False,True,0.885
12156,False,True,0.7685
12157,False,True,0.5
12158,False,True,0.5344
12159,False,True,0.8268
12160,False,False,0.1581
12161,False,True,0.7767
12162,False,True,0.7948
12163,False,True,0.824
12164,False,True,0.8909
12165,False,True,0.5123
12166,False,True,0.9529
12167,False,True,0.8707
12168,False,True,0.8979
12169,False,True,0.9075
12170,False,True,0.8014
12171,False,True,0.8539
12172,False,True,0.9407
12173,False,False,0.4561
12174,False,True,0.5175
12175,False,True,0.8816
12176,False,True,0.5
12177,False,True,0.7758
12178,False,True,0.5242
12179,False,True,0.6484
12180,False,True,0.8533
12181,False,True,0.5
12182,False,True,0.6595
12183,False,True,0.9504
12184,False,True,0.5
12185,False,True,0.8423
12186,False,True,0.5
12187,False,True,0.6961
12188,False,True,0.6154
12189,False,True,0.7709
12190,False,True,0.6297
12191,False,True,0.5
12192,False,True,0.7474
12193,False,True,0.888
12194,False,True,0.7773
12195,False,True,0.6726
12196,False,True,0.948
12197,False,True,0.9493
12198,False,True,0.835
12199,False,True,0.5881
12200,False,False,0.2987
12201,False,True,0.9517
12202,False,True,0.5
12203,False,True,0.769
12204,False,False,0.2463
12205,False,True,0.6221
12206,False,True,0.8084
12207,False,True,0.5
12208,False,True,0.5
12209,False,True,0.7958
12210,False,True,0.8806
12211,False,True,0.6314
12212,False,True,0.5
12213,False,True,0.5
12214,False,True,0.8809
12215,False,True,0.8511
12216,False,True,0.5
12217,False,True,0.7893
12218,False,True,0.9151
12219,False,True,0.5
12220,False,True,0.5
12221,False,True,0.8323
12222,False,True,0.913
12223,False,True,0.8076
12224,False,True,0.7532
12225,False,True,0.9195
12226,False,True,0.7475
12227,False,True,0.7931
12228,False,False,0.2967
12229,False,True,0.5921
12230,False,False,0.2409
12231,False,True,0.832
12232,False,True,0.9106
12233,False,True,0.6676
12234,False,True,0.7898
12235,False,True,0.9076
12236,False,True,0.925
12237,False,True,0.5
12238,False,True,0.8615
12239,False,True,0.6379
12240,False,True,0.9133
12241,False,True,0.5
12242,False,True,0.9453
12243,False,True,0.5
12244,False,True,0.9016
12245,False,False,0.4307
12246,False,True,0.9742
12247,False,True,0.9385
12248,False,True,0.9166
12249,False,False,0.4814
12250,False,True,0.8513
12251,False,True,0.9071
12252,False,True,0.8212
12253,False,True,0.8633
12254,False,False,0.2488
12255,False,True,0.6986
12256,False,True,0.8969
12257,False,True,0.8122
12258,False,True,0.8836
12259,False,True,0.7851
12260,False,True,0.5
12261,False,True,0.8754
12262,False,True,0.8277
12263,False,True,0.5
12264,False,True,0.6991
12265,False,True,0.9368
12266,False,True,0.8373
12267,False,True,0.7415
12268,False,True,0.5
12269,False,True,0.9566
12270,False,True,0.5
12271,False,True,0.5
12272,False,True,0.5
12273,False,True,0.6517
12274,False,True,0.5
12275,False,True,0.7439
12276,False,True,0.8414
12277,False,True,0.8254
12278,False,True,0.6508
12279,False,True,0.9557
12280,False,True,0.7511
12281,False,True,0.6413
12282,False,True,0.8088
12283,False,True,0.7178
12284,False,True,0.7682
12285,False,True,0.5141
12286,False,True,0.5899
12287,False,True,0.6153
12288,False,True,0.5
12289,False,True,0.5311
12290,False,True,0.8585
12291,False,True,0.9008
12292,False,True,0.9086
12293,False,True,0.8175
12294,False,True,0.8588
12295,False,True,0.5
12296,False,True,0.9095
12297,False,True,0.744
12298,False,True,0.8791
12299,False,True,0.845
12300,False,True,0.6772
12301,False,True,0.8073
12302,False,True,0.5355
12303,False,True,0.908
12304,False,False,0.2557
12305,False,True,0.9091
12306,False,True,0.7802
12307,False,True,0.904
12308,False,True,0.913
12309,False,True,0.7421
12310,False,True,0.5
12311,False,True,0.7701
12312,False,True,0.9355
12313,False,True,0.5
12314,False,True,0.5
12315,False,True,0.983
12316,False,True,0.8754
12317,False,True,0.9719
12318,False,True,0.9605
12319,False,True,0.8596
12320,False,True,0.9696
12321,False,True,0.9618
12322,False,True,0.6626
12323,False,True,0.5
12324,False,True,0.8376
12325,False,True,0.9423
12326,False,True,0.6272
12327,False,True,0.8637
12328,False,True,0.6945
12329,False,True,0.8166
12330,False,True,0.5
12331,False,True,0.7332
12332,False,True,0.8939
12333,False,True,0.5441
12334,False,True,0.7435
12335,False,True,0.6629
12336,False,True,0.8897
12337,False,True,0.9123
12338,False,False,0.4831
12339,False,True,0.7332
12340,False,True,0.6509
12341,False,True,0.7938
12342,False,True,0.9431
12343,False,True,0.9429
12344,False,False,0.4763
12345,False,True,0.5
12346,False,True,0.6937
12347,False,True,0.9095
12348,False,True,0.9056
12349,False,True,0.8451
12350,False,True,0.9241
12351,False,True,0.9457
12352,False,True,0.8827
12353,False,True,0.9078
12354,False,True,0.6095
12355,False,True,0.8911
12356,False,True,0.8451
12357,False,True,0.919
12358,False,True,0.938
12359,False,True,0.9459
12360,False,True,0.9078
12361,False,True,0.741
12362,False,True,0.5529
12363,False,True,0.804
12364,False,True,0.5
12365,False,True,0.5
12366,False,True,0.5
12367,False,True,0.5
12368,False,True,0.6547
12369,False,True,0.9385
12370,False,True,0.8975
12371,False,True,0.8268
12372,False,True,0.5
12373,False,True,0.8191
12374,False,True,0.8862
12375,False,True,0.5
12376,False,True,0.5
12377,False,True,0.7997
12378,False,True,0.8021
12379,False,True,0.9351
12380,False,True,0.7375
12381,False,True,0.8623
12382,False,True,0.5
12383,False,True,0.8924
12384,False,True,0.5
12385,False,True,0.8913
12386,False,True,0.5
12387,False,True,0.9211
12388,False,True,0.8924
12389,False,True,0.9565
12390,False,True,0.834
12391,False,True,0.8785
12392,False,True,0.5
12393,False,True,0.7001
12394,False,True,0.738
12395,False,True,0.9253
12396,False,True,0.5
12397,False,True,0.8838
12398,False,True,0.5
12399,False,True,0.9874
12400,False,True,0.5
12401,False,True,0.9746
12402,False,True,0.9614
12403,False,True,0.7503
12404,False,True,0.7505
12405,False,True,0.9324
12406,False,True,0.924
12407,False,True,0.823
12408,False,True,0.5489
12409,False,True,0.6047
12410,False,True,0.835
12411,False,True,0.5
12412,False,False,0.2456
12413,False,True,0.8555
12414,False,False,0.2974
12415,False,True,0.8331
12416,False,True,0.661
12417,False,True,0.5076
12418,False,True,0.8683
12419,False,True,0.7538
12420,False,True,0.9283
12421,False,True,0.5
12422,False,True,0.5
12423,False,True,0.9015
12424,False,True,0.5
12425,False,True,0.8968
12426,False,True,0.8676
12427,False,True,0.9211
12428,False,True,0.5
12429,False,True,0.5
12430,False,True,0.8872
12431,False,True,0.7742
12432,False,True,0.5298
12433,False,False,0.4308
12434,False,True,0.9069
12435,False,True,0.5
12436,False,True,0.6645
12437,False,True,0.5
12438,False,True,0.9058
12439,False,True,0.5
12440,False,True,0.8723
12441,False,True,0.5
12442,False,True,0.6834
12443,False,False,0.3374
12444,False,True,0.5
12445,False,True,0.7682
12446,False,True,0.7836
12447,False,True,0.7692
12448,False,True,0.5
12449,False,True,0.5
12450,False,False,0.471
12451,False,True,0.902
12452,False,True,0.8085
12453,False,True,0.9043
12454,False,True,0.8436
12455,False,True,0.7462
12456,False,True,0.5
12457,False,True,0.8436
12458,False,True,0.5
12459,False,True,0.6796
12460,False,True,0.8047
12461,False,True,0.8011
12462,False,True,0.6059
12463,False,True,0.9282
12464,False,True,0.5
12465,False,True,0.8582
12466,False,True,0.9715
12467,False,True,0.8319
12468,False,True,0.9926
12469,False,True,0.8726
12470,False,True,0.9012
12471,False,True,0.5
12472,False,True,0.5198
12473,False,True,0.8374
12474,False,True,0.7352
12475,False,True,0.5536
12476,False,False,0.3077
12477,False,True,0.5
12478,False,True,0.5
12479,False,True,0.5403
12480,False,True,0.5
12481,False,True,0.8482
12482,False,True,0.5911
12483,False,False,0.3468
12484,False,True,0.7193
12485,False,True,0.9627
12486,False,True,0.8914
12487,False,True,0.9566
12488,False,True,0.9631
12489,False,True,0.7906
12490,False,True,0.6491
12491,False,True,0.9246
12492,False,True,0.5742
12493,False,True,0.859
12494,False,True,0.5
12495,False,True,0.5
12496,False,True,0.802
12497,False,True,0.9586
12498,False,True,0.5
12499,False,False,0.3069
12500,False,True,0.8809
12501,False,True,0.5
12502,False,True,0.5
12503,False,True,0.7514
12504,False,True,0.5
12505,False,True,0.588
12506,False,False,0.3284
12507,False,True,0.5
12508,False,True,0.8331
12509,False,True,0.8413
12510,False,True,0.5
12511,False,True,0.5
12512,False,True,0.5094
12513,False,True,0.8931
12514,False,True,0.6558
12515,False,True,0.5
12516,False,True,0.5
12517,False,True,0.712
12518,False,True,0.925
12519,False,True,0.8411
12520,False,True,0.8418
12521,False,True,0.5
12522,False,True,0.8407
12523,False,True,0.9073
12524,False,True,0.5
12525,False,True,0.6609
12526,False,True,0.5
12527,False,True,0.9398
12528,False,True,0.9438
12529,False,True,0.6166
12530,False,True,0.6822
12531,False,True,0.7054
12532,False,True,0.5
12533,False,True,0.8272
12534,False,True,0.5
12535,False,False,0.1786
12536,False,False,0.4399
12537,False,True,0.8814
12538,False,True,0.9612
12539,False,True,0.7405
12540,False,True,0.7191
12541,False,False,0.259
12542,False,True,0.6817
12543,False,True,0.773
12544,False,True,0.7222
12545,False,True,0.7664
12546,False,True,0.5
12547,False,True,0.9281
12548,False,True,0.5
12549,False,True,0.7222
12550,False,True,0.7802
12551,False,True,0.6662
12552,False,True,0.5
12553,False,True,0.7372
12554,False,True,0.8248
12555,False,True,0.5
12556,False,True,0.8077
12557,False,True,0.9438
12558,False,True,0.641
12559,False,True,0.5
12560,False,True,0.7968
12561,False,True,0.8113
12562,False,True,0.7975
12563,False,True,0.8527
12564,False,False,0.4792
12565,False,True,0.5322
12566,False,True,0.5
12567,False,True,0.8865
12568,False,True,0.8097
12569,False,True,0.8102
12570,False,True,0.5
12571,False,True,0.8631
12572,False,True,0.8551
12573,False,True,0.6336
12574,False,True,0.5907
12575,False,True,0.7286
12576,False,True,0.778
12577,False,True,0.8196
12578,False,True,0.8493
12579,False,True,0.7644
12580,False,True,0.7392
12581,False,True,0.797
12582,False,True,0.5322
12583,False,True,0.8494
12584,False,True,0.6821
12585,False,True,0.8874
12586,False,True,0.9448
12587,False,True,0.5
12588,False,True,0.8983
12589,False,True,0.7022
12590,False,True,0.5
12591,False,True,0.7476
12592,False,True,0.8211
12593,False,True,0.6055
12594,False,True,0.8856
12595,False,True,0.5
12596,False,True,0.7826
12597,False,True,0.5
12598,False,True,0.8981
12599,False,False,0.401
12600,False,False,0.302
12601,False,True,0.6772
12602,False,True,0.5657
12603,False,True,0.5
12604,False,True,0.7629
12605,False,True,0.8943
12606,False,True,0.6289
12607,False,True,0.6793
12608,False,True,0.8147
12609,False,True,0.7931
12610,False,True,0.8983
12611,False,True,0.847
12612,False,True,0.8294
12613,False,True,0.8358
12614,False,True,0.8925
12615,False,True,0.759
12616,False,True,0.8421
12617,False,True,0.5534
12618,False,True,0.872
12619,False,True,0.6998
12620,False,True,0.8407
